,returnPeriodBankfullQ,meanAnIndFloodDuration,cvAnIndFloodDuration,meanAnIndOverbankFloodDuration,returnPeriodIndBankfullQ,meanAnFloodDuration,cvFloodDuration,meanAnOverbankFloodDuration,meanAnOverbankFloodVolRelBankfull,bankfullQ,meanQ,YearEvent1,YearEvent2,YearEvent5,YearEvent10,YearEvent15,YearEvent20,meanAnDailyQ,medQ,specificMeanQ,specificMedQ,cvMeanQ,skewnessQ,meanQ01,meanQ02,meanQ03,meanQ04,meanQ05,meanQ06,meanQ07,meanQ08,meanQ09,meanQ10,meanQ11,meanQ12,cvQ01,cvQ02,cvQ03,cvQ04,cvQ05,cvQ06,cvQ07,cvQ08,cvQ09,cvQ10,cvQ11,cvQ12,seasonMeanQ1,seasonMeanQ2,seasonMeanQ3,seasonMeanQ4,seasonCvQ1,seasonCvQ2,seasonCvQ3,seasonCvQ4,specificAnMeanQ,CvAnQ,skewnwssAnQ,specificAnMedQ,medAnMinQ,exceedQ75.,exceedQ90.,exceedQ99.,specificMeanAnMin,medAnMaxQrelativeToMeanAnDailyQ,exceedQ1.,exceedQ10.,exceedQ25.,specificMeanAnMax,volHighQ1x,volHighQ3x,volHighQ7x,ARI1,ARI2,ARI3,ARI4,ARI5,ARI6,skewAnMaxQ,meanAnSpell75.Exceed,meanAnSpell90.Exceed,meanAnSpell99.Exceed,cvAnSpell75.Exceed,cvAnSpell90.Exceed,cvAnSpell99.Exceed,meanAnSpell25.Exceed,meanAnSpell10.Exceed,meanAnSpell1.Exceed,cvAnSpell25.Exceed,cvAnSpell10.Exceed,cvAnSpell1.Exceed,meanAnSpell3x,meanAnSpell7x,meanAnMinMov1,cvAnMinMov1,meanAnMinMov3,cvAnMinMov3,meanAnMinMov7,cvAnMinMov7,meanAnMinMov30,cvAnMinMov30,meanAnMinMov90,cvAnMinMov90,lowQDuration75,lowQDuration90,lowQDuration99,CVlowQDuration75,CVlowQDuration90,CVlowQDuration99,meanAnZeroFlowDays,cvAnZeroFlowDays,meanAnMaxMov1,cvAnMaxMov1,meanAnMaxMov3,cvAnMaxMov3,meanAnMaxMov7,cvAnMaxMov7,meanAnMaxMov30,cvAnMaxMov30,meanAnMaxMov90,cvAnMaxMov90,highQduration25,highQduration10,highQduration01,cvHighQduration25,cvHighQduration10,cvHighQduration01,predictabilityMeanQ,constancyMeanQ,seasonalityMeanQ,perenniality,JDayAnMin,sdJDayAnMin,predictabilityMinQ,seasonalityMinQ,JDayAnMax,sdJDayAnMax,predictabilityMaxQ,seasonalityMaxQ,riseRate,cvRise,fallRate,cvFall,revPerYear,cvRev,catchmentArea
81500001,1.58,0.006361477,0.537341399,0.272013385,3.565072846,0.006583879,0.518792566,0.272013385,208.2682105,1163.08934,45.51568002,990.6995793,1241.073129,1589.950925,1787.847784,1879.757996,1902.468637,45.33297441,2.527877982,0.000175615,9.75E-06,2.785962147,5.770131488,112.3995591,193.0932857,166.9651048,38.21342116,4.015825133,0.799638195,0.315114335,0.253769127,0.548117898,2.00946099,5.915195392,30.39282462,1.669026667,1.143711715,1.234649042,2.223687158,2.117601721,1.5312438,3.822965065,4.131904997,4.010606016,2.092836729,1.45848357,2.895425164,2.405335423,1.539558183,0.009940323,0.061853504,1.692813337,2.100263823,2.621801032,2.167410587,0.063632411,0.482473019,1.308015939,0.060151393,0.00105291,0.231908854,0.080886981,0.04470848,1.88E-07,17.69476444,614.1289557,128.9164251,24.3517082,0.003387103,51.64107485,49.64107485,45.64107485,651.9482594,918.5294757,1305.219694,1714.139698,1810.532306,1858.664365,0.779036253,90.58730159,36.23809524,3.626984127,0.239473212,0.479318674,1.99908171,90.58730159,36.23809524,3.626984127,0.247469447,0.575671222,1.075335239,34.83333333,13.51587302,0.048710145,0.181290192,0.05053419,0.19704112,0.054393078,0.22729796,0.090851445,0.406838224,0.229852923,1.189416609,14.52356825,8.470718017,4.820212766,0.53298085,0.493052435,1.030132768,0,NA,877.8672218,0.549209014,758.6425716,0.554056978,570.8341479,0.521375694,296.8300647,0.469836895,174.6429113,0.445810009,23.99638831,10.24293075,2.914015152,0.763240573,0.688243121,0.506971634,0.765662479,0.577990438,0.245110668,1.472869197,238,53.33787183,0.899055545,0.081986706,64,34.34627588,0.652091179,0.36361686,26.90105372,2.760067633,8.60153062,3.48429461,92.06349206,0.128085827,259179.3878
81500002,1.58,0.00617972,0.484643583,0.280013779,3.466043045,0.006355725,0.43558561,0.280013779,110.7576762,526.9824883,20.295509,453.296176,581.1920695,737.1274744,863.4963444,896.8726339,916.6721338,20.21772167,2.100802392,0.000171032,1.77E-05,2.74205364,6.530511816,50.80937769,80.21942484,69.303152,19.24389194,2.90843369,0.624777821,0.205676899,0.175337256,0.461970665,1.784801564,4.968501662,16.37324953,1.639150524,1.199410798,1.359008621,2.272473052,1.596365072,1.502231598,4.196971075,5.59615715,4.526710918,2.036788177,1.266003505,2.175709351,2.374085166,1.508084714,0.016364069,0.118167764,1.658511081,2.173231129,2.863129332,1.978999043,0.061971902,0.469287651,1.305338811,0.058800561,0.00024799,0.144161661,0.021414045,0.004761071,5.11E-08,17.2407297,265.3338429,53.30874266,13.70425654,0.003329211,63.09040987,61.09040987,57.09040987,279.0084583,403.4064293,624.2720531,749.2152789,855.8136507,894.9632861,1.059408919,90.58730159,36.23809524,3.626984127,0.232592106,0.455198884,1.817765705,90.58730159,36.23809524,3.626984127,0.262060363,0.554069345,1.136911475,32.4047619,11.8968254,0.006060747,0.477735634,0.006977897,0.504027026,0.009099348,0.560782554,0.034066103,0.750912047,0.149881343,1.534786086,14.04688658,7.665643109,4.314285714,0.536172373,0.46685514,0.948799893,0,NA,395.0610821,0.600046091,342.5457716,0.597266472,250.0308755,0.545553275,128.4554718,0.47104633,74.80112551,0.447960226,18.05435501,10.35819365,2.9348659,0.725367855,0.595754136,0.488747035,0.750278662,0.560138886,0.253425542,2.561865096,230,66.77479327,0.889089502,0.080515712,64,30.38966512,0.607075225,0.427476045,11.84910438,2.741815844,3.824960865,3.879159285,84.42857143,0.125959807,118665.0766
81500100,1.58,0.004806449,0.503009834,0.360017715,2.712555427,0.00486729,0.433224082,0.360017715,33.30707663,144.7483819,5.310449729,124.8706348,160.4088927,214.0567102,240.7946405,264.6998353,271.5829084,5.2892184,0.361570088,0.000144625,9.85E-06,2.787759376,7.373475319,13.84493071,19.8118199,17.02900068,4.750213701,0.63902074,0.102594891,0.037459677,0.040379368,0.144085723,0.582782465,1.778725207,5.788822468,1.476572665,1.29637525,1.570902172,2.791313296,2.677549108,3.162359126,8.467754743,9.125319852,6.518764466,2.776261391,1.679540328,1.697520664,2.437595198,1.412749984,0.011238828,0.156752073,1.575116784,2.487673878,5.678239472,2.575631684,0.052403532,0.47429602,1.342456847,0.048650148,0,0.005074013,0.000142068,0,2.15E-10,18.75986749,69.8570645,13.68933572,4.305323247,0.003167922,74.80223523,72.80223523,68.80223523,86.28747014,120.4097671,179.9465607,232.0250841,254.7842543,264.9642981,1.266422183,90.58730159,36.23809524,16.15079365,0.23136919,0.502681639,0.772545467,90.58730159,36.23809524,3.626984127,0.24489941,0.490760633,1.248084034,30.88095238,10.76190476,7.89E-06,3.287327911,2.69E-05,2.449636517,0.000126867,4.135021918,0.002956887,1.94024312,0.02918914,2.582393586,6.677970931,3.533318944,2.494627122,0.428554821,0.487573633,0.54001699,16.15079365,0.772545467,116.3222986,0.613098212,88.77794969,0.644221629,61.98255444,0.584212297,31.93071654,0.511142936,19.07094543,0.473655532,8.974238404,4.953712776,2.130586081,0.546446612,0.586796459,0.593691904,0.733892751,0.53266727,0.274189221,2.458734122,212,76.51620847,0.89559022,0.070940595,64,32.17449942,0.561193121,0.504441273,5.341927103,2.459591047,1.712526341,3.443205838,119.3650794,0.120048573,36718.80567
81500970,1.58,0.005149767,0.540676614,0.336016534,2.90180348,0.004943342,0.500994784,0.336016534,9.531963246,31.53592,1.173364778,24.27355787,33.98349663,48.07977066,64.36969609,69.51210606,70.85917217,1.16835974,0.084294943,0.000165549,1.19E-05,2.769747134,8.880324783,2.844403203,4.448416242,4.184148909,1.500763933,0.29292796,0.079297262,0.027764641,0.012334058,0.011519165,0.033189193,0.080530841,0.75920432,1.799634652,1.220181872,1.236803931,1.809424391,1.256786186,0.919481121,0.902414302,1.99827669,3.683024064,2.494741099,1.728306544,3.503799948,2.241454111,1.702761008,0.0335525,0.035498223,1.819573987,1.88227574,1.382163617,2.417037847,0.059985243,0.494981713,1.318928025,0.058341847,0.000244363,0.011218208,0.002574568,0.000348703,5.97E-08,16.74630163,12.97017927,3.635890604,0.777774563,0.003663493,84.25544649,82.25544649,78.25544649,15.32512026,24.21232583,41.4090759,58.40938203,67.84345647,70.15502838,1.584094004,90.58730159,36.23809524,3.626984127,0.291693284,0.609443793,1.656373568,90.58730159,36.23809524,3.626984127,0.299815321,0.590909287,1.106002045,37.62698413,9.992063492,0.000422796,1.07857178,0.000780551,0.932935161,0.001596613,0.774905896,0.004472295,0.635506723,0.011379325,0.558236905,7.384475382,4.069620186,1.950724697,0.410538545,0.50825785,0.750575725,0,NA,25.96580839,0.798391605,19.74239261,0.740426432,13.77218873,0.607319006,7.323272919,0.476414897,4.337385119,0.461276449,47.006,12.40513937,2.513736264,0.782607892,0.804587325,0.540313987,0.748335168,0.56855289,0.240242989,1.72959376,245,109.8919383,0.851519267,0.1069242,64,35.90784059,0.649652244,0.354917541,0.830389671,3.645846215,0.199118704,5.538237113,92.50793651,0.137286342,7087.717922
81501800,1.58,0.005545903,0.473609711,0.312015353,3.119438741,0.005622898,0.421878761,0.312015353,110.3082456,473.063252,17.6842819,402.3681482,526.3232991,681.6984364,817.8146586,864.6496096,868.5031409,17.61721217,1.69278058,0.0001694,1.62E-05,2.808029348,7.005012695,44.73578738,69.61181672,59.46675271,16.42654803,2.484499519,0.529793504,0.177990395,0.157018857,0.432211041,1.636803496,4.587919975,15.01454253,1.674788692,1.243861687,1.426438759,2.393282004,1.669842904,1.643821767,4.807573492,6.607739195,5.036863054,2.272915073,1.398549236,2.170931864,2.392547384,1.483315052,0.016152327,0.125115663,1.692828702,2.264164217,3.294453919,2.161150079,0.061380594,0.470150476,1.309428254,0.058092906,0.00026521,0.109286719,0.016505231,0.00436846,5.17E-08,19.66114732,235.2245936,45.75332239,12.23354587,0.003668424,63.57134833,61.57134833,57.57134833,276.999522,382.9928392,604.1466588,751.8035931,824.1866868,860.864511,0.97926765,90.58730159,36.23809524,3.626984127,0.231621866,0.471644131,1.893470273,90.58730159,36.23809524,3.626984127,0.260642893,0.540545373,1.065677883,31.73015873,11.66666667,0.005394981,0.439080552,0.006239699,0.476775219,0.00824725,0.532423068,0.029161639,0.742110415,0.130052273,1.612290622,11.34271948,6.740727901,4.327,0.456741463,0.488849919,0.847854177,0,NA,382.9602376,0.591811161,309.5058815,0.608440357,218.8454127,0.5472841,111.6113527,0.475590306,64.99338749,0.45141432,12.27656805,8.156146032,2.339912281,0.619006984,0.62415146,0.550378755,0.749595961,0.557850192,0.25579883,2.585626761,230,73.07503211,0.895325342,0.077229581,64,31.16596638,0.588982492,0.475003607,14.76045174,2.651099567,4.214422238,3.770252196,103.1587302,0.126513029,104393.6642
81502000,1.58,0.004159427,0.56050454,0.416020471,2.354293389,0.004117147,0.512366029,0.416020471,8.905137236,21.61418585,0.820020728,17.49865916,23.29306195,36.47285239,50.65610697,58.47699845,64.65678371,0.816412001,0.015438869,0.000166376,3.13E-06,3.011611796,10.65107783,2.149933861,3.246377498,2.927745002,0.921520028,0.10608375,0.011155814,0.001495284,0.001120325,0.003211711,0.013444101,0.035019825,0.564676026,1.847938896,1.294678385,1.324445622,2.229782565,2.313237708,2.617802818,4.908775362,10.15095492,7.028236158,3.584278319,2.515351353,3.869231761,2.376131974,1.613086108,0.005510973,0.020955156,1.90565098,2.122426108,4.205039957,3.535263616,0.060285008,0.496118149,1.319444101,0.058816815,0,0.000135224,0,0,0,17.92835165,9.78831577,2.654438346,0.406681793,0.004328787,113.2236583,111.2236583,107.2236583,11.66172479,18.63516984,33.49086852,47.19381803,58.47699845,64.65678371,1.86233868,90.58730159,44.5,44.5,0.224387306,0.419590942,0.419590942,90.58730159,36.23809524,3.626984127,0.28025259,0.55781696,1.065677883,38.78571429,11.42063492,0,0,2.17E-07,7.567692585,1.62E-06,2.757290465,8.15E-05,1.374926861,0.000939069,1.560690457,5.767803547,3.414767347,3.414767347,0.468873782,0.4146802,0.4146802,44.5,0.419590942,21.33533731,0.861791938,14.63141464,0.720563506,10.26158904,0.582686819,5.413937252,0.462842409,3.151203233,0.453435282,47.19865714,10.49678525,2.314385965,0.740825308,0.835629348,0.556784998,0.749733345,0.57384723,0.234598229,0.660915748,245,106.2739422,0.871683213,0.088501412,64,36.19830742,0.664806362,0.32606742,0.670630744,3.861042366,0.190977873,6.726278662,101.047619,0.125778238,4928.710538
81502040,1.58,0.006361477,0.458426378,0.272013385,3.565072846,0.00647282,0.408744983,0.272013385,43.73913297,191.9889064,7.888778908,163.0833657,211.0665681,286.3755988,331.9721965,345.5481934,351.6065015,7.859821171,0.695597256,0.000162191,1.43E-05,2.579851723,6.561579467,20.60007876,28.53216409,24.74484578,7.313468708,1.067380612,0.203953275,0.082512214,0.084936965,0.253609135,0.970714909,2.913765865,9.062607687,1.410969794,1.189991329,1.399494821,2.455310982,2.415329749,2.450058294,7.494047831,9.325352656,6.664998094,2.749716045,1.683821694,1.724287266,2.423559213,1.404833993,0.015582842,0.174282063,1.477509039,2.233570122,5.301717302,2.577037139,0.058768455,0.438135078,1.289388407,0.055637144,0.000525664,0.040170928,0.008942652,0.003763836,9.13E-08,15.50466573,93.31695443,21.83969935,6.661959154,0.003023727,57.97182252,55.97182252,51.97182252,101.0157874,148.3098133,221.9028278,292.5468717,327.7629435,345.7990254,1.276926073,90.58730159,36.23809524,3.626984127,0.242378548,0.555112887,2.166951961,90.58730159,36.23809524,3.626984127,0.25014561,0.489331014,1.198368526,33.47619048,10.51587302,0.004442366,0.31270799,0.004908277,0.332942021,0.005989341,0.442152555,0.014314727,0.699845481,0.060710252,2.178098674,11.99352565,6.385453097,4.130081301,0.619397444,0.531960049,0.59409005,0,NA,147.0705999,0.599124499,124.0294858,0.610201956,88.71400802,0.552992782,46.02101562,0.471403114,27.78812719,0.439259373,9.978653748,5.475826863,2.66875,0.501757252,0.600575278,0.553181229,0.732837213,0.530580169,0.275991776,2.849367514,212,93.45599932,0.890169299,0.076713155,64,33.71848911,0.571408005,0.475176216,6.699269104,2.131181317,1.867434127,3.278386427,95.53968254,0.123268455,48638.85186
81700001,1.58,0.006977104,0.571698039,0.248012204,3.899298426,0.006946029,0.479410881,0.248012204,405.2386987,1799.809936,76.46391999,1566.882156,1915.12197,2559.504584,3183.391393,3344.791938,3441.456817,76.10926103,4.58438179,0.00011432,6.85E-06,2.716966269,5.766147414,178.0516523,296.6196037,296.0501043,83.61575661,8.151986264,1.782428412,0.865727872,0.602567913,0.730478961,2.963910252,9.46170224,51.48932671,1.554942896,1.173285671,1.192860834,2.332046951,3.116737758,1.149612008,1.889911335,2.530080713,3.057002148,1.819037721,1.328201408,2.681521596,2.245228136,1.697125729,0.014071715,0.057147782,1.654015875,2.033365035,1.690108062,2.010573544,0.041422934,0.520053192,1.376849681,0.038390307,0.001648587,0.673278718,0.268207886,0.102522391,2.22E-07,14.66380026,988.2416507,230.0745425,41.3603818,0.001952129,51.94573501,49.94573501,45.94573501,932.8289935,1256.458637,1910.163002,2627.374384,2975.854221,3253.556112,1.335558925,90.58730159,36.23809524,3.626984127,0.351166889,0.716631059,2.350310225,90.58730159,36.23809524,3.626984127,0.266044066,0.570761207,1.3103605,36.34126984,13.48412698,0.148736871,0.509920943,0.155614991,0.505630123,0.169621917,0.492234215,0.261264319,0.493892766,0.540953847,0.790037075,26.49350476,13.07620074,6.284188034,0.723159126,0.735153275,0.592304654,0,NA,1305.695759,0.638503202,1178.976736,0.618070072,933.8882965,0.566339461,495.3773644,0.521381746,286.5998122,0.491082944,27.59947302,11.47630568,4.067792793,0.748675369,0.611754051,0.622032887,0.755484916,0.575499625,0.2382381,1.666794904,253,37.36988007,0.889369838,0.076863132,66,33.2708939,0.659658115,0.349564111,37.25871729,2.872139001,11.13691219,3.388994216,86.61904762,0.131077883,668857.3568
81700020,1.58,0.00617972,0.519150765,0.280013779,3.466043045,0.006138085,0.488177783,0.280013779,62.74775508,250.2343976,7.787598006,204.2700185,280.794057,382.5265322,435.6422326,468.9738008,491.8740178,7.750747027,0.941001327,0.000121069,1.46E-05,3.139014806,8.294515681,17.35462359,30.00348734,27.16259965,8.191113844,2.041911712,0.694144817,0.293330216,0.148606108,0.188332012,0.593692183,1.8039781,6.299325258,1.919776776,1.576342383,1.642106045,2.460164526,1.548891955,0.954029913,1.383864962,1.699742821,3.984467893,2.395139196,1.923257096,2.404801716,2.249113483,1.606614253,0.048187502,0.110310306,2.020167073,2.426084187,1.391634292,2.682098435,0.043868177,0.575542927,1.445661221,0.041514165,0.000674048,0.140436869,0.03338134,0.003617376,1.46E-07,20.57463751,112.603733,17.83579611,4.307932474,0.002973652,82.06207888,80.06207888,76.06207888,128.0839179,186.1488319,290.373878,393.710562,441.4631424,468.3110683,1.199370613,90.58730159,36.23809524,3.626984127,0.383848223,0.819704393,2.346944117,90.58730159,36.23809524,3.626984127,0.365152225,0.559071479,1.149677387,29.15079365,12.29365079,0.009368328,1.010802327,0.013761503,0.912947598,0.023221236,0.917937319,0.054395011,0.776735281,0.142784024,0.708817273,11.46262681,6.085520306,3.944241417,0.715916646,0.72732089,0.928932481,0,NA,191.2765929,0.663280601,154.3032799,0.679079348,100.826755,0.659255149,48.67561921,0.602085331,28.0787252,0.548698086,12.39686787,6.111263203,2.45754902,0.879034793,0.747161096,0.442000619,0.73229278,0.552590415,0.245396882,3.962185978,253,75.25580714,0.898688779,0.059744776,64,32.62704108,0.589214463,0.444163983,6.99384603,2.668660032,2.200644625,4.549123279,89.71428571,0.138057233,64323.80681
81700021,1.58,0.004240985,0.521494408,0.408020078,2.399568262,0.004269743,0.511618476,0.400019684,76.26027279,255.0574737,7.573801136,211.0923396,294.4012523,404.1713726,475.6718216,521.0043244,560.5012349,7.538346923,0.793409571,0.000122675,1.29E-05,3.382751949,9.207667828,17.10920506,29.47961224,26.02538232,7.779777765,1.961395048,0.669472068,0.283922075,0.144981334,0.185687303,0.580661835,1.763205761,6.21079396,2.086999606,1.706439559,1.810874515,2.678349709,1.728995581,0.993185043,1.567049392,2.213747737,4.88333262,2.949044371,2.331236135,2.744570246,2.275809325,1.580079935,0.047905656,0.110948265,2.184825481,2.642154993,1.495154013,3.211789378,0.044450387,0.575151097,1.444892373,0.04200163,0.000607771,0.114550825,0.026606443,0.002936038,1.22E-07,24.63684475,114.7968292,16.13411155,4.067263127,0.003766504,105.5915682,103.5915682,99.59156818,160.1146649,217.7190735,360.4474036,475.6718216,521.0043244,560.5012349,1.219132337,90.58730159,36.23809524,3.626984127,0.384865326,0.815061146,2.320363663,90.58730159,36.23809524,3.626984127,0.368347365,0.568268852,1.043185009,27.1984127,12.21428571,0.007526452,1.149302766,0.011428297,0.94992415,0.021360035,0.91369214,0.052863438,0.767824619,0.139135594,0.706022666,7.676660129,4.376711424,2.6682692,0.588264654,0.651725341,0.799353649,0,NA,232.538337,0.64404924,157.4028396,0.679051648,99.43180998,0.65264528,47.52270512,0.599576541,27.37780198,0.548016105,7.079537271,4.235530603,1.722157434,0.693766683,0.810711212,0.527917241,0.731155749,0.552987444,0.243680372,3.970981398,253,82.55161925,0.902734268,0.056765186,64,33.57956673,0.556820011,0.498897315,10.70096137,2.672167997,3.26056586,4.30885628,116.1269841,0.130391625,61738.512
